path,kind,before_tendency,after_tendency,tendency_change,before_stability,after_stability,plastic_trace,weakening_trace,emotion_exposure,waking_participation,sleep_participation,formed
plastic:grid:prediction>prediction:0055,plastic,0.013966898898012083,0.01775869667452263,0.0037917977765105464,0.01,0.012654258443557382,0.004731830759569547,0.012655365014157522,0.0002431835969148681,0.010201277074926452,0.04404465986032462,False
plastic:grid:prediction>prediction:0056,plastic,0.013668565033458377,0.013668565033458377,0.0,0.01,0.01,0.0,0.012254709785942904,0.0,0.009983377136266557,0.043103863074650584,False
plastic:grid:prediction>prediction:0057,plastic,0.01352685370178725,0.01352685370178725,0.0,0.01,0.01,0.0,0.012337177516747936,0.0,0.009879872659747449,0.04265697594191014,False
plastic:grid:prediction>prediction:0058,plastic,0.01453046973936202,0.018805971312260056,0.0042755015728980356,0.01,0.012992851101028626,0.005305336270928127,0.012905959672574175,0.0002698709267108672,0.010612903331115545,0.04582188229142477,False
plastic:grid:prediction>prediction:0059,plastic,0.014234697073960106,0.01675202460200486,0.0025173275280447535,0.01,0.011762129269631327,0.0033060767033450504,0.01287750950412323,0.00016955182671358986,0.010396874065565127,0.04488916225537844,False
plastic:grid:prediction>prediction:0060,plastic,0.013602224406432942,0.018854283370480972,0.005252058964048029,0.01,0.013676441274833619,0.0064761160341616315,0.01295124324312183,0.0003378717519955911,0.009934922635195652,0.04289465769745179,False
plastic:grid:prediction>prediction:0061,plastic,0.014012993910135467,0.08077536261400756,0.06676236870387209,0.01,0.056733658092710464,0.0929345032542548,0.013049268895627124,0.004809705326773796,0.010234944390332441,0.04419002062688111,True
plastic:grid:prediction>prediction:0062,plastic,0.014141879643989351,0.0604646475930962,0.04632276794910685,0.01,0.042425937564374794,0.0686317483935058,0.01277180938631506,0.003545951626225788,0.010329081184165447,0.04459646219633005,True
plastic:grid:prediction>prediction:0063,plastic,0.013383371402960701,0.013383371402960701,0.0,0.01,0.01,0.0,0.00016297609615228818,0.0,0.0001385430481645264,0.05935353712298548,False
plastic:grid:prediction>prediction:0064,plastic,0.014486248703760154,0.014486248703760154,0.0,0.01,0.01,0.0,0.00018173244468328687,0.0,0.0001499599010937083,0.0642446566207689,False
plastic:grid:prediction>prediction:0065,plastic,0.013458095907250174,0.016027854330510655,0.0025697584232604806,0.01,0.011798830896282338,0.0027869421507397147,0.00012573558509574733,0.00014241081019637973,0.00013931658722917165,0.05968493072373102,False
plastic:grid:prediction>prediction:0066,plastic,0.014227756809123226,0.014886205590609894,0.0006584487814866678,0.01,0.010460914147040668,0.0007089580768107983,0.00017399964146934364,3.559919135995421e-05,0.00014728402414682023,0.06309827819321294,False
plastic:grid:prediction>prediction:0067,plastic,0.013765190386707985,0.02519438377074466,0.011429193384036675,0.01,0.018000435368825674,0.012534954692162049,6.267981359515717e-05,0.000647993104251887,0.00014249559227786756,0.061046855386654955,False
plastic:grid:prediction>prediction:0068,plastic,0.01371921620901058,0.01371921620901058,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06141368803282762,False
plastic:grid:prediction>prediction:0069,plastic,0.013794679704018417,0.013794679704018417,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.061751498259714654,False
plastic:grid:prediction>prediction:0070,plastic,0.014540539392140311,0.014540539392140311,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06509031831362527,False
plastic:grid:prediction>prediction:0071,plastic,0.014244717927411405,0.014244717927411405,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0637660817922748,False
plastic:grid:prediction>prediction:0072,plastic,0.01389444153437199,0.01389444153437199,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.062198079305860327,False
plastic:grid:prediction>prediction:0073,plastic,0.01449933912896754,0.01449933912896754,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06386765397725462,False
plastic:grid:prediction>prediction:0074,plastic,0.014191284107151297,0.014191284107151297,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06251071271501409,False
plastic:grid:prediction>prediction:0075,plastic,0.013688047644500559,0.013688047644500559,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.060294023252174825,False
plastic:grid:prediction>prediction:0076,plastic,0.014442317057691084,0.014442317057691084,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06361647936267686,False
plastic:grid:prediction>prediction:0077,plastic,0.013765917413499732,0.013765917413499732,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06063702919316921,False
plastic:grid:prediction>prediction:0078,plastic,0.014479213798094154,0.014479213798094154,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06377900458041207,False
plastic:grid:prediction>prediction:0079,plastic,0.013680642235920526,0.013680642235920526,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.060261403415605555,False
plastic:grid:prediction>prediction:0080,plastic,0.013955635716166793,0.013955635716166793,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06147271299917689,False
plastic:grid:prediction>prediction:0081,plastic,0.01465909128530525,0.01465909128530525,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04628476888310095,False
plastic:grid:prediction>prediction:0082,plastic,0.014037332112371612,0.014037332112371612,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.044321619936137965,False
plastic:grid:prediction>prediction:0083,plastic,0.013618067136595934,0.013618067136595934,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04299782829538263,False
plastic:grid:prediction>prediction:0084,plastic,0.014477680149400759,0.014477680149400759,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.045711979456066185,False
plastic:grid:prediction>prediction:0085,plastic,0.013924859541900123,0.013924859541900123,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.043966497860107256,False
plastic:grid:prediction>prediction:0086,plastic,0.01333675681340434,0.01333675681340434,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.042109616124522804,False
plastic:grid:prediction>prediction:0087,plastic,0.013908232196653608,0.013908232196653608,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04391399850548174,False
plastic:grid:prediction>prediction:0088,plastic,0.013914112287013222,0.013914112287013222,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.043932564364579665,False
plastic:grid:prediction>prediction:0089,plastic,0.014186172158215165,0.01830859560124414,0.004122423443028976,0.01,0.012885696410120282,0.006366034983183131,0.043971641596262004,0.0003155718219300695,0.039268537537149074,0.06597664987669032,False
plastic:grid:prediction>prediction:0090,plastic,0.014160803046953526,0.07681683308138627,0.06265603003443275,0.01,0.05385922102410293,0.08522975557553984,0.043857839135329126,0.004292818693441367,0.039198313667964974,0.06585866392863297,True
plastic:grid:prediction>prediction:0091,plastic,0.014301314590442336,0.017282225053221772,0.002980910462779436,0.01,0.012086637323945607,0.0046515286593385805,0.04731392558264972,0.00024100747554403598,0.03958726163492572,0.06651215105715522,False
plastic:grid:prediction>prediction:0092,plastic,0.014560928944374186,0.014560928944374186,0.0,0.01,0.01,0.0,0.04910722213470072,0.0,0.04030589636520085,0.06771955818159267,False
plastic:grid:prediction>prediction:0093,plastic,0.013498741410840053,0.030695526549191998,0.017196785138351947,0.01,0.022037749596846363,0.021111222379596287,0.044711793366710155,0.0010794196288643001,0.03736567044894321,0.06277956632037845,False
plastic:grid:prediction>prediction:0094,plastic,0.01396718697545607,0.13396718697545607,0.12,0.01,0.6070889679902886,1.343858643304035,0.027524383752791787,0.06956531205408421,0.03866236782671909,0.06495819975709885,True
plastic:grid:prediction>prediction:0095,plastic,0.013625297774055928,0.13362529777405593,0.12000000000000001,0.01,0.49699110452151,0.8621625335605491,0.022520787192493435,0.04178672702203047,0.037715989283656465,0.06336815108957751,True
plastic:grid:prediction>prediction:0096,plastic,0.013809557896883528,0.13380955789688354,0.12000000000000001,0.01,0.42138537252056185,0.862370471064565,0.03224122616544399,0.043975550566251805,0.03822603705899418,0.06422510287857663,True
plastic:grid:prediction>prediction:0097,plastic,0.013308708044634288,0.03712797973236712,0.02381927168773283,0.01,0.026673490181412976,0.02402223529466973,0.003196416862650143,0.001241028990247607,0.0026246034418976574,0.0549178132611478,False
plastic:grid:prediction>prediction:0098,plastic,0.014612479016228941,0.049552549232919546,0.03494007021669061,0.01,0.03445804915168342,0.036771352265149236,0.003019135968055555,0.001877563296379043,0.0028817194420396254,0.0602977682885787,True
plastic:grid:prediction>prediction:0099,plastic,0.013953706174067134,0.014479577929866327,0.000525871755799193,0.01,0.010368110229059436,0.0005701149070343046,0.003194115557617174,2.7998990469442278e-05,0.0027518031899760992,0.05757937039405552,False
plastic:grid:prediction>prediction:0100,plastic,0.013864409982588026,0.03768936756987125,0.023824957587283223,0.01,0.026677470311098253,0.024025782069807385,0.003169230220907091,0.0012344078227219336,0.0027341931341601303,0.057210893487646984,False
plastic:grid:prediction>prediction:0101,plastic,0.014246671947011846,0.13424667194701184,0.12,0.01,0.09478037800026011,0.12964392094298116,0.0017066252842990245,0.006501326771426863,0.002809578818793721,0.05878828109797408,True
plastic:grid:prediction>prediction:0102,plastic,0.014648638552526985,0.01670339394241137,0.002054755389884387,0.01,0.011438328772919072,0.002957010366701952,0.003420046095618325,0.00014087569499127172,0.0028888504455229806,0.06044697906511431,False
plastic:grid:prediction>prediction:0103,plastic,0.014633055525326481,0.019976974581787828,0.005343919056461347,0.01,0.013740743339522942,0.007783007707009048,0.003266893834600158,0.0003896642821635455,0.0028857773247746377,0.060382676371346436,False
plastic:grid:prediction>prediction:0104,plastic,0.014208935939078623,0.023529221844531246,0.009320285905452624,0.01,0.016524200133816835,0.010990311619134973,0.0031163607584159332,0.0005458544829734682,0.002802136920153157,0.05863256507881221,False
plastic:grid:prediction>prediction:0105,plastic,0.01400261335122644,0.033427240577058884,0.019424627225832443,0.01,0.02359723905808271,0.0266789563806671,0.031974667145096364,0.00138107535225318,0.025460868927755325,0.06043688914490872,False
plastic:grid:prediction>prediction:0106,plastic,0.014219759248620654,0.020390480798645614,0.00617072155002496,0.01,0.014319505085017472,0.008219907517189972,0.030526126578872735,0.0004081719287086128,0.02585570402696698,0.0613741158039549,False
plastic:grid:prediction>prediction:0107,plastic,0.013903987223960476,0.13390398722396046,0.11999999999999998,0.01,0.10025632840580753,0.13431543774391555,0.03277943844192882,0.006999763896105885,0.025281537624648905,0.060011207440297296,True
plastic:grid:prediction>prediction:0108,plastic,0.01340997616326258,0.01969496625876429,0.00628499009550171,0.01,0.014399493066851196,0.009744722475794831,0.027502793472554153,0.00048110385905168306,0.02438328023870254,0.057878998904442605,False
plastic:grid:prediction>prediction:0109,plastic,0.01399383514885763,0.13399383514885763,0.12,0.01,0.1997835025037544,0.32320055123507807,0.02745060985603702,0.01638106800623752,0.025444907574375977,0.06039900141422958,True
plastic:grid:prediction>prediction:0110,plastic,0.013947646734210454,0.013947646734210454,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04086989159814041,False
plastic:grid:prediction>prediction:0111,plastic,0.013759069112661787,0.013759069112661787,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04031731472998494,False
plastic:grid:prediction>prediction:0112,plastic,0.013327803183003886,0.013327803183003886,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03905360393124084,False
plastic:grid:prediction>prediction:0113,plastic,0.01375034719172264,0.01375034719172264,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04029175744637264,False
plastic:grid:prediction>prediction:0114,plastic,0.014146908801489859,0.014146908801489859,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04145377641000304,False
plastic:grid:prediction>prediction:0115,plastic,0.013349360388318837,0.013349360388318837,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05508789779585578,False
plastic:grid:prediction>prediction:0116,plastic,0.01390968622115632,0.01390968622115632,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05740015630965987,False
plastic:grid:prediction>prediction:0117,plastic,0.014445590615025495,0.014445590615025495,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05961163653186195,False
plastic:grid:prediction>prediction:0118,plastic,0.013930622527754134,0.013930622527754134,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.057486552742487596,False
plastic:grid:prediction>prediction:0119,plastic,0.013537606625183538,0.013537606625183538,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0558647207413155,False
plastic:grid:prediction>prediction:0120,plastic,0.013928990972945974,0.013928990972945974,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05747981991620188,False
plastic:grid:prediction>prediction:0121,plastic,0.013457444458491672,0.013457444458491672,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05553392097882799,False
plastic:grid:prediction>prediction:0122,plastic,0.013356599765253002,0.013356599765253002,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05511777204039291,False
plastic:grid:prediction>prediction:0123,plastic,0.013332274590621113,0.013332274590621113,0.0,0.01,0.01,0.0,0.023634305543818134,0.0,0.01865004639971471,0.06127209222111654,False
plastic:grid:prediction>prediction:0124,plastic,0.013893174388345282,0.013893174388345282,0.0,0.01,0.01,0.0,0.023161634697061804,0.0,0.019434669247229818,0.06384985972053013,False
plastic:grid:prediction>prediction:0125,plastic,0.014575883657976744,0.13457588365797674,0.12,0.01,0.5343851571620206,1.0474174453968947,0.0059662001399589885,0.05262594089402648,0.0203896870478007,0.06698743576164291,True
plastic:grid:prediction>prediction:0126,plastic,0.013444515263256749,0.013444515263256749,0.0,0.01,0.01,0.0,0.023292506552191422,0.0,0.018807055898608645,0.06178792474451271,False
plastic:grid:prediction>prediction:0127,plastic,0.013726885590791525,0.09474677581473989,0.08101989022394837,0.01,0.06671392315676386,0.08865942134457414,0.02204911504509999,0.004326439448122014,0.0192020537419722,0.06308563434624775,True
plastic:grid:prediction>prediction:0128,plastic,0.013319260310811898,0.013353947176884946,3.46868660730474e-05,0.01,0.010024280806251134,5.369326304972449e-05,0.022862520980276434,2.6591863165555255e-06,0.018631841184944264,0.06121228156035929,False
plastic:grid:prediction>prediction:0129,plastic,0.014639361228352743,0.021974712919973716,0.007335351691620973,0.01,0.01513474618413468,0.010394301363167593,0.026055141492771803,0.000522335230784145,0.020478483571215098,0.06727916419249799,False
plastic:grid:prediction>prediction:0130,plastic,0.014577656867573357,0.13457765686757336,0.12000000000000001,0.01,0.6288442682543037,1.523819472108991,0.0049550985041449,0.07928777581106054,0.02039216752785895,0.06699558502838598,True
plastic:grid:prediction>prediction:0131,plastic,0.014484614838582325,0.014484614838582325,0.0,0.01,0.01,0.0,0.02146753384472556,0.0,0.019556389135003176,0.06330096789768785,False
plastic:grid:prediction>prediction:0132,plastic,0.013815124954879595,0.1338151249548796,0.12000000000000001,0.01,0.4614423635218323,0.7665479542185805,1.3048494132393963e-05,0.036717588464179024,0.0186524779966301,0.0603751491508056,True
plastic:grid:prediction>prediction:0133,plastic,0.013319547073053696,0.0161242567292934,0.002804709656239704,0.01,0.011963296759367793,0.003631212143711035,0.020943617927349587,0.00017966789325114292,0.017983373984428657,0.058209364286115596,False
plastic:grid:prediction>prediction:0134,plastic,0.013644255210861137,0.07828477685296714,0.064640521642106,0.01,0.0552483651494742,0.06920756791234149,0.020256421692369898,0.0034319201202151197,0.01842177837205172,0.05962841060778351,True
plastic:grid:prediction>prediction:0135,plastic,0.014003638061005045,0.05531564035730856,0.04131200229630351,0.01,0.03891840160741245,0.054695023121102734,0.020661562467281788,0.0026447645166177212,0.018906998790004424,0.0611989930853612,True
plastic:grid:prediction>prediction:0136,plastic,0.013404769381429118,0.08767613284576341,0.07427136346433429,0.01,0.061989954425034,0.08958564001610671,0.01918184174946782,0.004230841568492209,0.01809843680412709,0.05858180460757102,True
plastic:grid:prediction>prediction:0137,plastic,0.013513533718361777,0.13351353371836178,0.12,0.01,0.38955604668212884,0.6073094281416704,0.010012665126175524,0.028890239636180762,0.018245284871595192,0.05905712879653382,True
plastic:grid:prediction>prediction:0138,plastic,0.013661911181952617,0.05192156917772867,0.038259657995776054,0.01,0.03678176059704324,0.0451832958457083,0.01972309046784247,0.002136377026675133,0.01844561656485624,0.05970557110336589,True
plastic:grid:prediction>prediction:0139,plastic,0.014566196282699168,0.13456619628269917,0.12,0.01,0.5380436297854537,1.0131902300299471,0.0009650842682556655,0.052365846599781884,0.012240451406702442,0.052832142793888315,True
plastic:grid:prediction>prediction:0140,plastic,0.014494608130628353,0.02037087801507383,0.005876269884445477,0.01,0.014113388919111833,0.006380135637644316,0.01412812987681376,0.0003161092592064845,0.012180293539836455,0.05257248986877649,False
plastic:grid:prediction>prediction:0141,plastic,0.013663195132928628,0.01988771988028283,0.006224524747354203,0.01,0.014357167323147943,0.008055769445393325,0.01447054063133594,0.00041832229983233685,0.011481629990359796,0.04955692359720713,False
plastic:grid:prediction>prediction:0142,plastic,0.013379141886707331,0.06360154304808387,0.05022240116137654,0.01,0.04515568081296357,0.05146429002573901,0.013152522780955222,0.002533514265333491,0.011242930752081817,0.04852665176960203,True
plastic:grid:prediction>prediction:0143,plastic,0.01439250902131275,0.13439250902131275,0.12,0.01,0.10005473103275107,0.1375789410111113,0.012546208510890567,0.007027713126422401,0.012094496317144245,0.052202172552038316,True
plastic:grid:prediction>prediction:0144,plastic,0.014063349914453665,0.13406334991445365,0.11999999999999998,0.01,0.40742311352539934,0.6644061750898206,0.002199284759454354,0.03378793495963085,0.011817893148109122,0.051008300068242196,True
plastic:grid:prediction>prediction:0145,plastic,0.013585491946709308,0.09716546643738898,0.08357997449067966,0.01,0.06850598214347577,0.09039371952802956,0.012496262784688345,0.004446320433544686,0.011416333460187868,0.04927509121281485,True
plastic:grid:prediction>prediction:0146,plastic,0.014309310065244819,0.014365793701931948,5.6483636687129635e-05,0.01,0.01003953854568099,8.706566391974873e-05,0.01414883505212896,4.385902667782614e-06,0.01202458151172263,0.0519004068033161,False
plastic:grid:prediction>prediction:0147,plastic,0.01449742492800501,0.025910033879051914,0.011412608951046904,0.01,0.01798882626573283,0.01168167400179824,0.013946909294360543,0.0005869394817592404,0.011679358653466454,0.06264204717061089,False
plastic:grid:prediction>prediction:0148,plastic,0.013755569707198899,0.1337555697071989,0.12,0.01,0.15240296819299157,0.2063109740177644,0.01197162739500155,0.010524324835179975,0.011081708157894377,0.059436558612037255,True
plastic:grid:prediction>prediction:0149,plastic,0.014530910140993655,0.13453091014099366,0.12000000000000001,0.01,0.1681519668487915,0.29307555790834317,0.012042489386950168,0.015214689447004487,0.011706334879522062,0.06278673371335691,True
plastic:grid:prediction>prediction:0150,plastic,0.01357979672304703,0.13357979672304704,0.12000000000000001,0.01,0.12030239572282837,0.1588988178322384,0.012801216842557648,0.008175245960080301,0.010940102615275974,0.05867705962382102,True
plastic:grid:prediction>prediction:0151,plastic,0.013354538264536314,0.013701115400706728,0.0003465771361704142,0.01,0.01024260399531929,0.0005299063569827072,0.013260382681785768,2.717854482481896e-05,0.010758630778743708,0.057703738426871806,False
plastic:grid:prediction>prediction:0152,plastic,0.013929680352660262,0.013929680352660262,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05454815811012165,False
plastic:grid:prediction>prediction:0153,plastic,0.01391226623086584,0.01391226623086584,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05447996499693156,False
plastic:grid:prediction>prediction:0154,plastic,0.014384803888815615,0.014384803888815615,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05633040651649652,False
plastic:grid:prediction>prediction:0155,plastic,0.013683759957668072,0.013683759957668072,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05358514214357253,False
plastic:grid:prediction>prediction:0156,plastic,0.013859478745465751,0.013859478745465751,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.054273250985774076,False
plastic:grid:prediction>prediction:0157,plastic,0.014177322757245535,0.014177322757245535,0.0,0.01,0.01,0.0,0.01013691514467539,0.0,0.008088455558898349,0.06055664375854309,False
plastic:grid:prediction>prediction:0158,plastic,0.013688761831784678,0.013688761831784678,0.0,0.01,0.01,0.0,0.009759361368095321,0.0,0.00780972145648224,0.05846981746389893,False
plastic:grid:prediction>prediction:0159,plastic,0.01460449554405905,0.014665211227418729,6.071568335967899e-05,0.01,0.010042500978351776,9.456041956987093e-05,0.010001265927773314,4.637731970151044e-06,0.008332166459840216,0.06238125837142475,False
plastic:grid:prediction>prediction:0160,plastic,0.014343475759903397,0.014343475759903397,0.0,0.01,0.01,0.0,0.009739579309704784,0.0,0.00818324927989824,0.06126634532657871,False
plastic:grid:prediction>prediction:0161,plastic,0.013575676447031032,0.032000108596482855,0.018424432149451823,0.01,0.022897102504616275,0.02570005964446696,0.009888000154533382,0.0013218199505655973,0.007745203907957549,0.05798678752403778,False
plastic:grid:prediction>prediction:0162,plastic,0.014365725719972907,0.014365725719972907,0.0,0.01,0.01,0.0,0.010336586509449264,0.0,0.00819594334183722,0.06136138322115459,False
plastic:grid:prediction>prediction:0163,plastic,0.013702789060617369,0.013820306906062025,0.00011751784544465627,0.01,0.01008226249181126,0.00018307931737220767,0.009090299308615978,7.991620101825423e-06,0.007817724280356004,0.05852973300041351,False
plastic:grid:prediction>prediction:0164,plastic,0.014687976166424511,0.01739119514266136,0.0027032189762368486,0.01,0.011892253283365793,0.003936997581014333,0.010547487128189998,0.00019180376703626235,0.008379793879741275,0.06273783530741528,False
plastic:grid:prediction>prediction:0165,plastic,0.014231889817443959,0.014231889817443959,0.0,0.01,0.01,0.0,0.007626647376718816,0.0,0.006631364089002264,0.04227093740917524,False
plastic:grid:prediction>prediction:0166,plastic,0.014237757963668662,0.031083158488954262,0.0168454005252856,0.01,0.02179178036769992,0.020158672186505237,0.00784377861068142,0.0010147226288970933,0.006634098357932297,0.0422883667207392,False
plastic:grid:prediction>prediction:0167,plastic,0.014382248312360044,0.07946038621400069,0.06507813790164065,0.01,0.05555469653114845,0.08089988001950299,0.00435718417046301,0.003700210720842269,0.006701423788483692,0.04271752564229555,True
plastic:grid:prediction>prediction:0168,plastic,0.014273985139066555,0.024291491960793044,0.01001750682172649,0.01,0.01701225477520854,0.012019566956869685,0.007814804267147582,0.0006121924762754863,0.006650978448564051,0.04239596709450533,False
plastic:grid:prediction>prediction:0169,plastic,0.014170258431172046,0.05582040895522269,0.04165015052405064,0.01,0.039155105366835447,0.051937420484119916,0.0063772408531309645,0.0024579886437163874,0.006602646879487471,0.042087882558065594,True
plastic:grid:prediction>prediction:0170,plastic,0.014105019850893479,0.014196183187433405,9.116333653992614e-05,0.01,0.01006381433557795,0.00013831656446258188,0.0075910025178711985,6.432793064642797e-06,0.0065722488941161615,0.04189411377689934,False
plastic:grid:prediction>prediction:0171,plastic,0.013366610660805071,0.12200766911480235,0.10864105845399727,0.01,0.08604874091779807,0.13576455540153998,0.005642130261319413,0.006603896088151998,0.006228186352250515,0.039700923058240925,True
plastic:grid:prediction>prediction:0172,plastic,0.013407452051885788,0.03999574968109615,0.02658829762921036,0.01,0.028611808340447256,0.03330797884880949,0.0072769372344577985,0.0016301806439529766,0.006247216441552193,0.0398222283738541,False
plastic:grid:prediction>prediction:0173,plastic,0.014100359298238186,0.1341003592982382,0.12,0.01,0.571188549350748,1.10334665315834,0.025004289627106283,0.05644957364416074,0.03584656322269267,0.06183309982813219,True
plastic:grid:prediction>prediction:0174,plastic,0.014193368720618313,0.13419336872061832,0.12000000000000001,0.01,0.3475521838508947,0.5332058273665562,0.019814935966691843,0.024285914283203505,0.03608301593067944,0.06224096609432769,True
plastic:grid:prediction>prediction:0175,plastic,0.01432390564431382,0.13432390564431382,0.12,0.01,0.332437773759837,0.6313125979521953,0.03229129121000022,0.03204659372192099,0.03641487272873506,0.06281339850285007,True
plastic:grid:prediction>prediction:0176,plastic,0.013691462985378091,0.0843811273383539,0.07068966435297581,0.01,0.05948276504708307,0.10183901268993636,0.04077652658553253,0.004929515693190496,0.03480704875214318,0.06004000179441101,True
plastic:grid:prediction>prediction:0177,plastic,0.014659722885141332,0.13465972288514133,0.12,0.01,0.17061373245818515,0.23576383651713814,0.039194233719523,0.0113551750843795,0.03726860231817167,0.06428602913139655,True
plastic:grid:prediction>prediction:0178,plastic,0.013949313229033134,0.1274432520968648,0.11349393886783167,0.01,0.08944575720748214,0.1496944088400783,0.04037925690443739,0.007179996133760203,0.035462567158849455,0.06117073041766121,True
plastic:grid:prediction>prediction:0179,plastic,0.014192759067034,0.13419275906703398,0.11999999999999998,0.01,0.21516231594512628,0.3651319518206173,0.028499929053331985,0.0166532718276484,0.03608146604210628,0.06223829263259937,True
plastic:grid:prediction>prediction:0180,plastic,0.013693741056274545,0.013693741056274545,0.0,0.01,0.01,0.0,0.041359529674190335,0.0,0.03481284016572977,0.06004999162390233,False
plastic:grid:prediction>prediction:0181,plastic,0.014096727187507664,0.0704663938252264,0.05636966663771874,0.01,0.04945876664640311,0.07962377069898542,0.03032107747522814,0.0038689074213507065,0.02626340202489769,0.05921094300683796,True
plastic:grid:prediction>prediction:0182,plastic,0.014538697453147328,0.04649486633470029,0.03195616888155296,0.01,0.03236931821708707,0.04352899294160289,0.03045971079634205,0.0021180066996151206,0.02708683023026382,0.06106736512960545,True
plastic:grid:prediction>prediction:0183,plastic,0.01460157488424304,0.13460157488424304,0.12,0.01,0.1153995998028174,0.17691026563343262,0.029729136129546068,0.008787525516308892,0.027203976233672524,0.06133147125434651,True
plastic:grid:prediction>prediction:0184,plastic,0.013733303471532742,0.13373330347153273,0.11999999999999998,0.01,0.22663286224049614,0.45407954984755927,0.027078925204534907,0.02310013550265686,0.02558631272387964,0.05768444251862578,True
plastic:grid:prediction>prediction:0185,plastic,0.013599428729778802,0.013636460217294755,3.7031487515952824e-05,0.01,0.010025922041261168,5.74033981146642e-05,0.03178283514444831,2.9793662008365336e-06,0.025336892690641075,0.05712212407416639,False
plastic:grid:prediction>prediction:0186,plastic,0.014133271484459803,0.024066440577935007,0.009933169093475204,0.01,0.01695321836543264,0.014948768618712464,0.029429420255905076,0.0006582235529756862,0.02633148715911393,0.05936444120931262,False
plastic:grid:prediction>prediction:0187,plastic,0.013640702464180955,0.013640702464180955,0.0,0.01,0.01,0.0,0.029868531316726246,0.0,0.025413789169182077,0.057295487487025155,False
plastic:grid:prediction>prediction:0188,plastic,0.013911576722706999,0.013911576722706999,0.0,0.01,0.01,0.0,0.032016043878344634,0.0,0.025918450957357314,0.058433249470375356,False
plastic:grid:prediction>prediction:0189,plastic,0.014006696035960177,0.014249539786067907,0.00024284375010773067,0.01,0.010169990625075412,0.00026680213846146485,4.944742693273621e-06,1.3954816894941284e-05,5.284605432365982e-06,0.06728670134730047,False
plastic:grid:prediction>prediction:0190,plastic,0.013781034513687,0.014252309089315168,0.00047127457562816735,0.01,0.010329892202939717,0.00047127461051815674,8.383172048087e-07,2.4363370453473697e-05,5.199465289150256e-06,0.06620264701958539,False
plastic:grid:prediction>prediction:0191,plastic,0.013384762080931582,0.01341699287082738,3.223078989579749e-05,0.01,0.010022561552927058,3.2230789906957756e-05,6.534202598343969e-06,1.6708067541227314e-06,5.049955123051146e-06,0.0642989957397599,False
plastic:grid:prediction>prediction:0192,plastic,0.01341636881101798,0.01341636881101798,0.0,0.01,0.01,0.0,5.626358808879078e-06,0.0,5.061880069311495e-06,0.06445083116207706,False
plastic:grid:prediction>prediction:0193,plastic,0.013322313101011124,0.013322313101011124,0.0,0.01,0.01,0.0,6.431832596889952e-06,0.0,5.026393662326496e-06,0.06399899737822173,False
plastic:grid:prediction>prediction:0194,plastic,0.013622358080004547,0.013622358080004547,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03751081241031991,False
plastic:grid:prediction>prediction:0195,plastic,0.01415822551725267,0.01415822551725267,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.038986388283260544,False
plastic:grid:prediction>prediction:0196,plastic,0.013505736405386794,0.013505736405386794,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03718968050834874,False
